Commodity,Year,Value,State,DomainId,DomainCat,Unit,ProdPractice
WHEAT,2012,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,135.80000,IOWA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,34.60000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,62.10000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,42.20000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,52.90000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,87.70000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,129.80000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,46.90000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,49.30000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,23.40000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,40.90000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,78.00000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,86.10000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,20.10000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,70.90000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,40.20000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,ALASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,98.70000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,32.80000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,179.90000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,48.50000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,131.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,19.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,39.10000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,48.10000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,23.50000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,34.10000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,48.80000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,46.90000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,35.80000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,RHODE ISLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,70.40000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,55.90000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,21.20000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,40.90000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,94.50000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2012,56.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,.00000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2012,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,29.20000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,44.20000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,134.90000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,27.20000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,163.40000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,112.50000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,90.10000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,68.30000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,.00000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,35.10000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,43.00000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,.00000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,93.60000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,133.70000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,34.40000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,39.60000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,49.10000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,58.70000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,65.40000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,61.40000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,61.40000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,47.30000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,51.20000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,51.20000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,104.10000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,57.90000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,84.70000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,52.80000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,76.30000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,107.30000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,81.10000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,37.50000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,36.90000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,62.70000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,103.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,184.20000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,80.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2012,63.50000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,95.80000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,42.60000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,46.70000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,42.80000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,77.10000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,154.90000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,40.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,102.60000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,94.10000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,.00000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,143.80000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,52.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,47.60000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,28.20000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,72.30000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,52.30000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,72.20000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,45.00000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,47.60000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,33.90000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,98.90000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,85.90000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,39.60000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,39.90000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,44.10000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,.00000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,59.60000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,49.10000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,61.80000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,58.30000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,66.30000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,56.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,29.20000,UTAH,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,71.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,41.80000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,85.80000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,38.80000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,164.30000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,76.40000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,23.80000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,41.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,85.70000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,75.90000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,51.90000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,38.40000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,65.30000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,35.70000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,81.10000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,47.90000,MAINE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,58.70000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,77.00000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,91.30000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,28.60000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,23.90000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,73.50000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,40.70000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,37.40000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,16.10000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,71.90000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,24.90000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,46.10000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,145.10000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,150.20000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,59.50000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,18.80000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,41.90000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,26.60000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,128.20000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,142.30000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,56.20000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,129.40000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,49.20000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,25.10000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,40.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,134.90000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,75.90000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,125.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,43.00000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,47.80000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,.00000,HAWAII,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,56.60000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,98.90000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,45.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,36.70000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,80.10000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,26.60000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,28.30000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,143.40000,IOWA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,60.50000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,120.60000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,46.10000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,34.40000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,69.70000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,60.60000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,205.70000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,45.50000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,36.90000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,47.40000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,20.10000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,.00000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,53.10000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,60.30000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,43.60000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,38.70000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,53.70000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,54.60000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,30.60000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,49.60000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,61.40000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,53.40000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,25.20000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,82.50000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,55.20000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,65.80000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,60.10000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,40.50000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,31.90000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,47.20000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,42.60000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,71.40000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,75.80000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,25.60000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,37.80000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,36.40000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,41.50000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,44.20000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,.00000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,142.90000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,68.90000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,74.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,6.60000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,92.50000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,45.90000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,127.90000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
